V1,ID,Task,Q1Gender,Age,Distance,Trips,Q13CurrentThreatToSelf,Q14FutureThreatToSelf,Q15ThreatToEnvironment,BP,Charity,Consequentiality,Experts,Education,Employment,Survey,Price_B,Performance_B,Emission_B,Performance_A,Emission_A,Price_A,Choice,Income,Order,Task.1,Consequentiality.1,Experts.1,Q6ResearchResponse,Q6Bid,Q7Bid,Q7Bid2,Q7TreatmentResponse,Q7Response2,Timing,Q12CECertainty,Q6ResearchCertainty,Q7TreatmentCertainty,IncomeDummy,av_A,av_B,Bid_Alt,ExpertsDummy,ExpertsGroup,Weights,Q5Knowledge,Order.1
1260,315,4,0,63,35,3,4,3,5,1,1,2,3,2,2,8,5,5,10,0,0,0,2,750,1,4,2,3,1,80,40,80,2,0,569,1,1,1,0,1,1,0,0,1,1.20149730538087,3,1
1261,316,1,1,47.5,6.5,3,5,5,5,2,0,2,5,3,6,10,1,50,90,0,0,0,2,5000,1,1,2,5,2,20,20,40,2,1,438,1,2,2,1,1,1,0,1,2,0.628902313237371,4,1
1262,316,2,1,47.5,6.5,3,5,5,5,2,0,2,5,3,6,10,0.5,5,40,0,0,0,2,5000,1,2,2,5,2,20,20,40,2,1,438,1,2,2,1,1,1,0,1,2,0.628902313237371,4,1
1263,316,3,1,47.5,6.5,3,5,5,5,2,0,2,5,3,6,10,0.5,5,90,0,0,0,2,5000,1,3,2,5,2,20,20,40,2,1,438,1,2,2,1,1,1,0,1,2,0.628902313237371,4,1
1264,316,4,1,47.5,6.5,3,5,5,5,2,0,2,5,3,6,10,2.5,50,10,0,0,0,1,5000,1,4,2,5,2,20,20,40,2,1,438,1,2,2,1,1,1,0,1,2,0.628902313237371,4,1
1265,317,1,1,63,50,0,4,4,4,0,0,1,5,2,6,10,1,50,90,0,0,0,2,5000,1,1,1,5,2,60,80,160,2,1,371,2,2,2,1,1,1,0,1,2,1.15895712458206,3,1
1266,317,2,1,63,50,0,4,4,4,0,0,1,5,2,6,10,2.5,5,40,0,0,0,2,5000,1,2,1,5,2,60,80,160,2,1,371,2,2,2,1,1,1,0,1,2,1.15895712458206,3,1
1267,317,3,1,63,50,0,4,4,4,0,0,1,5,2,6,10,0.5,5,90,0,0,0,2,5000,1,3,1,5,2,60,80,160,2,1,371,2,2,2,1,1,1,0,1,2,1.15895712458206,3,1
1268,317,4,1,63,50,0,4,4,4,0,0,1,5,2,6,10,2.5,50,10,0,0,0,2,5000,1,4,1,5,2,60,80,160,2,1,371,2,2,2,1,1,1,0,1,2,1.15895712458206,3,1
1269,318,1,0,32.5,35,1,1,1,2,0,0,0,1,4,6,10,1,50,90,0,0,0,1,5000,1,1,0,1,1,90,5,2,1,0,453,2,2,2,1,1,1,0,0,0,1.55992289246423,4,1
1270,318,2,0,32.5,35,1,1,1,2,0,0,0,1,4,6,10,2.5,5,40,0,0,0,1,5000,1,2,0,1,1,90,5,2,1,0,453,2,2,2,1,1,1,0,0,0,1.55992289246423,4,1
1271,318,3,0,32.5,35,1,1,1,2,0,0,0,1,4,6,10,5,10,90,0,0,0,1,5000,1,3,0,1,1,90,5,2,1,0,453,2,2,2,1,1,1,0,0,0,1.55992289246423,4,1
1272,318,4,0,32.5,35,1,1,1,2,0,0,0,1,4,6,10,2.5,50,10,0,0,0,1,5000,1,4,0,1,1,90,5,2,1,0,453,2,2,2,1,1,1,0,0,0,1.55992289246423,4,1
1273,319,1,0,47.5,50,1,3,4,4,1,0,1,3,4,4,6,2.5,10,10,0,0,0,1,750,1,1,1,3,1,5,60,30,1,0,827,1,1,1,0,1,1,0,0,1,1.15568870789253,3,1
1274,319,2,0,47.5,50,1,3,4,4,1,0,1,3,4,4,6,2.5,5,40,0,0,0,1,750,1,2,1,3,1,5,60,30,1,0,827,1,1,1,0,1,1,0,0,1,1.15568870789253,3,1
1275,319,3,0,47.5,50,1,3,4,4,1,0,1,3,4,4,6,5,10,90,0,0,0,2,750,1,3,1,3,1,5,60,30,1,0,827,1,1,1,0,1,1,0,0,1,1.15568870789253,3,1
1276,319,4,0,47.5,50,1,3,4,4,1,0,1,3,4,4,6,2.5,50,10,0,0,0,1,750,1,4,1,3,1,5,60,30,1,0,827,1,1,1,0,1,1,0,0,1,1.15568870789253,3,1
1277,320,1,0,47.5,6.5,3,5,5,5,2,1,2,5,4,6,10,5,5,10,0,0,0,1,4500,0,1,2,5,1,60,5,10,2,1,580,1,0,1,1,1,1,0,1,2,0.40265161492499,5,0
1278,320,2,0,47.5,6.5,3,5,5,5,2,1,2,5,4,6,10,0.5,5,40,0,0,0,2,4500,0,2,2,5,1,60,5,10,2,1,580,1,0,1,1,1,1,0,1,2,0.40265161492499,5,0
1279,320,3,0,47.5,6.5,3,5,5,5,2,1,2,5,4,6,10,5,10,90,0,0,0,2,4500,0,3,2,5,1,60,5,10,2,1,580,1,0,1,1,1,1,0,1,2,0.40265161492499,5,0
1280,320,4,0,47.5,6.5,3,5,5,5,2,1,2,5,4,6,10,1,10,40,0,0,0,2,4500,0,4,2,5,1,60,5,10,2,1,580,1,0,1,1,1,1,0,1,2,0.40265161492499,5,0
1281,321,1,0,21.5,15.5,2,4,3,2,1,1,2,3,4,5,7,1,50,90,0,0,0,1,4500,1,1,2,3,2,90,90,180,2,1,323,0,1,1,1,1,1,0,0,1,1.36948784040788,3,1
1282,321,2,0,21.5,15.5,2,4,3,2,1,1,2,3,4,5,7,0.5,5,40,0,0,0,1,4500,1,2,2,3,2,90,90,180,2,1,323,0,1,1,1,1,1,0,0,1,1.36948784040788,3,1
1283,321,3,0,21.5,15.5,2,4,3,2,1,1,2,3,4,5,7,5,10,90,0,0,0,2,4500,1,3,2,3,2,90,90,180,2,1,323,0,1,1,1,1,1,0,0,1,1.36948784040788,3,1
1284,321,4,0,21.5,15.5,2,4,3,2,1,1,2,3,4,5,7,5,5,10,0,0,0,1,4500,1,4,2,3,2,90,90,180,2,1,323,0,1,1,1,1,1,0,0,1,1.36948784040788,3,1
1285,322,1,0,32.5,50,2,5,5,5,0,2,0,4,3,6,4,1,50,90,0,0,0,1,1250,0,1,0,4,2,80,90,180,2,0,362,1,1,1,0,1,1,0,1,2,1.18507756896288,3,0
1286,322,2,0,32.5,50,2,5,5,5,0,2,0,4,3,6,4,2.5,5,40,0,0,0,1,1250,0,2,0,4,2,80,90,180,2,0,362,1,1,1,0,1,1,0,1,2,1.18507756896288,3,0
1287,322,3,0,32.5,50,2,5,5,5,0,2,0,4,3,6,4,1,5,10,0,0,0,2,1250,0,3,0,4,2,80,90,180,2,0,362,1,1,1,0,1,1,0,1,2,1.18507756896288,3,0
1288,322,4,0,32.5,50,2,5,5,5,0,2,0,4,3,6,4,2.5,50,10,0,0,0,2,1250,0,4,0,4,2,80,90,180,2,0,362,1,1,1,0,1,1,0,1,2,1.18507756896288,3,0
1289,323,1,1,47.5,50,1,1,3,5,1,0,0,5,1,2,10,5,5,10,0,0,0,2,750,1,1,0,5,2,40,40,80,2,0,327,2,2,2,0,1,1,0,1,2,1.05720263866891,3,1
1290,323,2,1,47.5,50,1,1,3,5,1,0,0,5,1,2,10,0.5,10,10,0,0,0,2,750,1,2,0,5,2,40,40,80,2,0,327,2,2,2,0,1,1,0,1,2,1.05720263866891,3,1
1291,323,3,1,47.5,50,1,1,3,5,1,0,0,5,1,2,10,0.5,5,90,0,0,0,2,750,1,3,0,5,2,40,40,80,2,0,327,2,2,2,0,1,1,0,1,2,1.05720263866891,3,1
1292,323,4,1,47.5,50,1,1,3,5,1,0,0,5,1,2,10,1,10,40,0,0,0,2,750,1,4,0,5,2,40,40,80,2,0,327,2,2,2,0,1,1,0,1,2,1.05720263866891,3,1
1293,324,1,0,32.5,1,3,3,5,4,1,1,2,5,2,6,10,2.5,10,10,0,0,0,1,1250,0,1,2,5,2,80,60,120,2,1,124,2,2,2,0,1,1,0,1,2,0.594980757713556,5,0
1294,324,2,0,32.5,1,3,3,5,4,1,1,2,5,2,6,10,2.5,5,10,0,0,0,2,1250,0,2,2,5,2,80,60,120,2,1,124,2,2,2,0,1,1,0,1,2,0.594980757713556,5,0
1295,324,3,0,32.5,1,3,3,5,4,1,1,2,5,2,6,10,5,10,90,0,0,0,1,1250,0,3,2,5,2,80,60,120,2,1,124,2,2,2,0,1,1,0,1,2,0.594980757713556,5,0
1296,324,4,0,32.5,1,3,3,5,4,1,1,2,5,2,6,10,1,10,40,0,0,0,1,1250,0,4,2,5,2,80,60,120,2,1,124,2,2,2,0,1,1,0,1,2,0.594980757713556,5,0
1297,325,1,0,32.5,50,2,4,4,4,1,0,1,3,1,6,10,2.5,10,10,0,0,0,2,750,0,1,1,3,1,100,40,80,2,0,408,1,1,1,0,1,1,0,0,1,0.737689809151681,2,0
1298,325,2,0,32.5,50,2,4,4,4,1,0,1,3,1,6,10,0.5,10,10,0,0,0,1,750,0,2,1,3,1,100,40,80,2,0,408,1,1,1,0,1,1,0,0,1,0.737689809151681,2,0
1299,325,3,0,32.5,50,2,4,4,4,1,0,1,3,1,6,10,1,5,10,0,0,0,2,750,0,3,1,3,1,100,40,80,2,0,408,1,1,1,0,1,1,0,0,1,0.737689809151681,2,0
1300,325,4,0,32.5,50,2,4,4,4,1,0,1,3,1,6,10,0.5,50,10,0,0,0,1,750,0,4,1,3,1,100,40,80,2,0,408,1,1,1,0,1,1,0,0,1,0.737689809151681,2,0
1301,326,1,1,47.5,50,2,4,4,4,2,1,0,3,1,6,8,5,50,40,0,0,0,1,1750,0,1,0,3,1,60,10,20,2,1,248,1,1,1,0,1,1,0,0,1,1.51386038837429,3,0
1302,326,2,1,47.5,50,2,4,4,4,2,1,0,3,1,6,8,2.5,5,10,0,0,0,1,1750,0,2,0,3,1,60,10,20,2,1,248,1,1,1,0,1,1,0,0,1,1.51386038837429,3,0
1303,326,3,1,47.5,50,2,4,4,4,2,1,0,3,1,6,8,2.5,5,90,0,0,0,1,1750,0,3,0,3,1,60,10,20,2,1,248,1,1,1,0,1,1,0,0,1,1.51386038837429,3,0
1304,326,4,1,47.5,50,2,4,4,4,2,1,0,3,1,6,8,1,10,40,0,0,0,2,1750,0,4,0,3,1,60,10,20,2,1,248,1,1,1,0,1,1,0,0,1,1.51386038837429,3,0
1305,327,1,1,47.5,50,1,4,4,4,0,0,0,4,4,6,8,5,5,10,0,0,0,1,5000,1,1,0,4,1,100,20,40,2,1,169,1,1,1,1,1,1,0,1,2,1.05724533064113,3,1
1306,327,2,1,47.5,50,1,4,4,4,0,0,0,4,4,6,8,0.5,5,40,0,0,0,1,5000,1,2,0,4,1,100,20,40,2,1,169,1,1,1,1,1,1,0,1,2,1.05724533064113,3,1
1307,327,3,1,47.5,50,1,4,4,4,0,0,0,4,4,6,8,2.5,5,90,0,0,0,1,5000,1,3,0,4,1,100,20,40,2,1,169,1,1,1,1,1,1,0,1,2,1.05724533064113,3,1
1308,327,4,1,47.5,50,1,4,4,4,0,0,0,4,4,6,8,2.5,50,10,0,0,0,1,5000,1,4,0,4,1,100,20,40,2,1,169,1,1,1,1,1,1,0,1,2,1.05724533064113,3,1
1309,328,1,1,47.5,1,0,2,2,4,0,0,0,1,1,6,10,1,50,90,0,0,0,2,750,1,1,0,1,1,40,90,45,1,0,294,2,2,2,0,1,1,0,0,0,1.30791886024023,2,1
1310,328,2,1,47.5,1,0,2,2,4,0,0,0,1,1,6,10,0.5,5,40,0,0,0,2,750,1,2,0,1,1,40,90,45,1,0,294,2,2,2,0,1,1,0,0,0,1.30791886024023,2,1
1311,328,3,1,47.5,1,0,2,2,4,0,0,0,1,1,6,10,1,5,10,0,0,0,2,750,1,3,0,1,1,40,90,45,1,0,294,2,2,2,0,1,1,0,0,0,1.30791886024023,2,1
1312,328,4,1,47.5,1,0,2,2,4,0,0,0,1,1,6,10,2.5,50,10,0,0,0,1,750,1,4,0,1,1,40,90,45,1,0,294,2,2,2,0,1,1,0,0,0,1.30791886024023,2,1
1313,329,1,0,21.5,6.5,1,4,3,3,1,0,0,2,3,4,9,5,5,10,0,0,0,1,250,0,1,0,2,2,60,40,80,2,1,250,1,2,2,0,1,1,0,0,0,0.493101240406185,3,0
1314,329,2,0,21.5,6.5,1,4,3,3,1,0,0,2,3,4,9,0.5,10,10,0,0,0,2,250,0,2,0,2,2,60,40,80,2,1,250,1,2,2,0,1,1,0,0,0,0.493101240406185,3,0
1315,329,3,0,21.5,6.5,1,4,3,3,1,0,0,2,3,4,9,0.5,5,90,0,0,0,1,250,0,3,0,2,2,60,40,80,2,1,250,1,2,2,0,1,1,0,0,0,0.493101240406185,3,0
1316,329,4,0,21.5,6.5,1,4,3,3,1,0,0,2,3,4,9,1,10,40,0,0,0,1,250,0,4,0,2,2,60,40,80,2,1,250,1,2,2,0,1,1,0,0,0,0.493101240406185,3,0
1317,330,1,0,21.5,1,3,3,4,5,0,0,1,4,2,3,9,5,5,10,0,0,0,2,750,0,1,1,4,2,60,10,20,2,1,243,2,2,2,0,1,1,0,1,2,1.44465847246983,2,0
1318,330,2,0,21.5,1,3,3,4,5,0,0,1,4,2,3,9,0.5,10,10,0,0,0,1,750,0,2,1,4,2,60,10,20,2,1,243,2,2,2,0,1,1,0,1,2,1.44465847246983,2,0
1319,330,3,0,21.5,1,3,3,4,5,0,0,1,4,2,3,9,5,10,90,0,0,0,1,750,0,3,1,4,2,60,10,20,2,1,243,2,2,2,0,1,1,0,1,2,1.44465847246983,2,0
1320,330,4,0,21.5,1,3,3,4,5,0,0,1,4,2,3,9,2.5,50,10,0,0,0,1,750,0,4,1,4,2,60,10,20,2,1,243,2,2,2,0,1,1,0,1,2,1.44465847246983,2,0
1321,331,1,1,47.5,1,3,3,3,4,0,1,2,4,2,6,8,5,5,10,0,0,0,1,1250,0,1,2,4,1,40,40,80,2,1,393,2,1,2,0,1,1,0,1,2,1.25213519206733,2,0
1322,331,2,1,47.5,1,3,3,3,4,0,1,2,4,2,6,8,2.5,5,10,0,0,0,2,1250,0,2,2,4,1,40,40,80,2,1,393,2,1,2,0,1,1,0,1,2,1.25213519206733,2,0
1323,331,3,1,47.5,1,3,3,3,4,0,1,2,4,2,6,8,1,5,10,0,0,0,2,1250,0,3,2,4,1,40,40,80,2,1,393,2,1,2,0,1,1,0,1,2,1.25213519206733,2,0
1324,331,4,1,47.5,1,3,3,3,4,0,1,2,4,2,6,8,1,10,40,0,0,0,2,1250,0,4,2,4,1,40,40,80,2,1,393,2,1,2,0,1,1,0,1,2,1.25213519206733,2,0
1325,332,1,1,47.5,15.5,0,1,1,1,0,0,0,1,1,6,9,2.5,10,10,0,0,0,1,2250,0,1,0,1,1,80,90,45,1,0,428,2,2,2,1,1,1,0,0,0,1.2312452968841,2,0
1326,332,2,1,47.5,15.5,0,1,1,1,0,0,0,1,1,6,9,0.5,5,40,0,0,0,1,2250,0,2,0,1,1,80,90,45,1,0,428,2,2,2,1,1,1,0,0,0,1.2312452968841,2,0
1327,332,3,1,47.5,15.5,0,1,1,1,0,0,0,1,1,6,9,5,10,90,0,0,0,1,2250,0,3,0,1,1,80,90,45,1,0,428,2,2,2,1,1,1,0,0,0,1.2312452968841,2,0
1328,332,4,1,47.5,15.5,0,1,1,1,0,0,0,1,1,6,9,2.5,50,10,0,0,0,1,2250,0,4,0,1,1,80,90,45,1,0,428,2,2,2,1,1,1,0,0,0,1.2312452968841,2,0
1329,333,1,0,32.5,35,1,4,5,5,1,2,2,5,3,4,10,5,50,40,0,0,0,2,250,1,1,2,5,2,60,80,160,2,0,604,0,1,1,0,1,1,0,1,2,0.820109457579221,3,1
1330,333,2,0,32.5,35,1,4,5,5,1,2,2,5,3,4,10,2.5,5,10,0,0,0,2,250,1,2,2,5,2,60,80,160,2,0,604,0,1,1,0,1,1,0,1,2,0.820109457579221,3,1
1331,333,3,0,32.5,35,1,4,5,5,1,2,2,5,3,4,10,1,5,10,0,0,0,2,250,1,3,2,5,2,60,80,160,2,0,604,0,1,1,0,1,1,0,1,2,0.820109457579221,3,1
1332,333,4,0,32.5,35,1,4,5,5,1,2,2,5,3,4,10,0.5,50,10,0,0,0,1,250,1,4,2,5,2,60,80,160,2,0,604,0,1,1,0,1,1,0,1,2,0.820109457579221,3,1
1333,334,1,1,21.5,35,2,2,3,4,0,0,2,4,2,3,10,1,50,90,0,0,0,2,250,0,1,2,4,1,90,5,10,2,0,269,2,2,0,0,1,1,0,1,2,1.24347426335165,2,0
1334,334,2,1,21.5,35,2,2,3,4,0,0,2,4,2,3,10,2.5,5,40,0,0,0,2,250,0,2,2,4,1,90,5,10,2,0,269,2,2,0,0,1,1,0,1,2,1.24347426335165,2,0
1335,334,3,1,21.5,35,2,2,3,4,0,0,2,4,2,3,10,1,5,10,0,0,0,1,250,0,3,2,4,1,90,5,10,2,0,269,2,2,0,0,1,1,0,1,2,1.24347426335165,2,0
1336,334,4,1,21.5,35,2,2,3,4,0,0,2,4,2,3,10,2.5,50,10,0,0,0,1,250,0,4,2,4,1,90,5,10,2,0,269,2,2,0,0,1,1,0,1,2,1.24347426335165,2,0
1337,335,1,1,21.5,35,3,5,5,5,2,0,2,5,3,6,10,1,50,90,0,0,0,1,1250,0,1,2,5,2,5,20,40,2,1,685,2,2,2,0,1,1,0,1,2,1.2764791470201,2,0
1338,335,2,1,21.5,35,3,5,5,5,2,0,2,5,3,6,10,0.5,10,10,0,0,0,1,1250,0,2,2,5,2,5,20,40,2,1,685,2,2,2,0,1,1,0,1,2,1.2764791470201,2,0
1339,335,3,1,21.5,35,3,5,5,5,2,0,2,5,3,6,10,5,10,90,0,0,0,1,1250,0,3,2,5,2,5,20,40,2,1,685,2,2,2,0,1,1,0,1,2,1.2764791470201,2,0
1340,335,4,1,21.5,35,3,5,5,5,2,0,2,5,3,6,10,1,10,40,0,0,0,1,1250,0,4,2,5,2,5,20,40,2,1,685,2,2,2,0,1,1,0,1,2,1.2764791470201,2,0
1341,336,1,0,32.5,35,1,3,3,4,0,1,1,3,1,0,5,5,50,40,0,0,0,1,4500,0,1,1,3,1,60,20,10,1,0,342,1,2,0,1,1,1,0,0,1,1.02607677577906,3,0
1342,336,2,0,32.5,35,1,3,3,4,0,1,1,3,1,0,5,2.5,5,40,0,0,0,1,4500,0,2,1,3,1,60,20,10,1,0,342,1,2,0,1,1,1,0,0,1,1.02607677577906,3,0
1343,336,3,0,32.5,35,1,3,3,4,0,1,1,3,1,0,5,2.5,5,90,0,0,0,2,4500,0,3,1,3,1,60,20,10,1,0,342,1,2,0,1,1,1,0,0,1,1.02607677577906,3,0
1344,336,4,0,32.5,35,1,3,3,4,0,1,1,3,1,0,5,1,10,40,0,0,0,2,4500,0,4,1,3,1,60,20,10,1,0,342,1,2,0,1,1,1,0,0,1,1.02607677577906,3,0
1345,337,1,1,47.5,50,2,2,3,4,1,0,1,4,2,6,8,1,50,90,0,0,0,2,2250,0,1,1,4,2,60,100,200,2,0,677,1,2,1,1,1,1,0,1,2,1.11515227665876,2,0
1346,337,2,1,47.5,50,2,2,3,4,1,0,1,4,2,6,8,2.5,5,40,0,0,0,2,2250,0,2,1,4,2,60,100,200,2,0,677,1,2,1,1,1,1,0,1,2,1.11515227665876,2,0
1347,337,3,1,47.5,50,2,2,3,4,1,0,1,4,2,6,8,5,10,90,0,0,0,2,2250,0,3,1,4,2,60,100,200,2,0,677,1,2,1,1,1,1,0,1,2,1.11515227665876,2,0
1348,337,4,1,47.5,50,2,2,3,4,1,0,1,4,2,6,8,0.5,50,10,0,0,0,2,2250,0,4,1,4,2,60,100,200,2,0,677,1,2,1,1,1,1,0,1,2,1.11515227665876,2,0
1349,338,1,1,47.5,50,1,3,3,3,1,0,0,3,4,6,9,5,5,10,0,0,0,1,4500,0,1,0,3,1,10,80,40,1,0,133,1,1,1,1,1,1,0,0,1,1.06676166327611,3,0
1350,338,2,1,47.5,50,1,3,3,3,1,0,0,3,4,6,9,2.5,5,40,0,0,0,1,4500,0,2,0,3,1,10,80,40,1,0,133,1,1,1,1,1,1,0,0,1,1.06676166327611,3,0
1351,338,3,1,47.5,50,1,3,3,3,1,0,0,3,4,6,9,0.5,5,90,0,0,0,1,4500,0,3,0,3,1,10,80,40,1,0,133,1,1,1,1,1,1,0,0,1,1.06676166327611,3,0
1352,338,4,1,47.5,50,1,3,3,3,1,0,0,3,4,6,9,0.5,50,10,0,0,0,1,4500,0,4,0,3,1,10,80,40,1,0,133,1,1,1,1,1,1,0,0,1,1.06676166327611,3,0
1353,339,1,0,63,50,1,2,2,4,0,0,2,4,4,2,10,1,50,90,0,0,0,2,1250,0,1,2,4,1,40,20,40,2,1,839,1,1,2,0,1,1,0,1,2,1.16991625815367,2,0
1354,339,2,0,63,50,1,2,2,4,0,0,2,4,4,2,10,0.5,10,10,0,0,0,1,1250,0,2,2,4,1,40,20,40,2,1,839,1,1,2,0,1,1,0,1,2,1.16991625815367,2,0
1355,339,3,0,63,50,1,2,2,4,0,0,2,4,4,2,10,1,5,10,0,0,0,1,1250,0,3,2,4,1,40,20,40,2,1,839,1,1,2,0,1,1,0,1,2,1.16991625815367,2,0
1356,339,4,0,63,50,1,2,2,4,0,0,2,4,4,2,10,1,10,40,0,0,0,1,1250,0,4,2,4,1,40,20,40,2,1,839,1,1,2,0,1,1,0,1,2,1.16991625815367,2,0
1357,340,1,2,21.5,15.5,1,5,4,3,1,1,2,4,4,6,10,1,50,90,0,0,0,1,2750,1,1,2,4,1,40,80,160,2,1,134,2,2,2,1,1,1,0,1,2,0.956512282980647,3,1
1358,340,2,2,21.5,15.5,1,5,4,3,1,1,2,4,4,6,10,0.5,5,40,0,0,0,2,2750,1,2,2,4,1,40,80,160,2,1,134,2,2,2,1,1,1,0,1,2,0.956512282980647,3,1
1359,340,3,2,21.5,15.5,1,5,4,3,1,1,2,4,4,6,10,5,10,90,0,0,0,2,2750,1,3,2,4,1,40,80,160,2,1,134,2,2,2,1,1,1,0,1,2,0.956512282980647,3,1
1360,340,4,2,21.5,15.5,1,5,4,3,1,1,2,4,4,6,10,0.5,50,10,0,0,0,2,2750,1,4,2,4,1,40,80,160,2,1,134,2,2,2,1,1,1,0,1,2,0.956512282980647,3,1
1361,341,1,1,32.5,1,3,3,4,3,1,0,2,3,2,6,7,5,5,10,0,0,0,2,1250,0,1,2,3,1,90,10,20,2,0,451,1,2,1,0,1,1,0,0,1,1.1841626812882,3,0
1362,341,2,1,32.5,1,3,3,4,3,1,0,2,3,2,6,7,2.5,5,40,0,0,0,2,1250,0,2,2,3,1,90,10,20,2,0,451,1,2,1,0,1,1,0,0,1,1.1841626812882,3,0
1363,341,3,1,32.5,1,3,3,4,3,1,0,2,3,2,6,7,5,10,90,0,0,0,2,1250,0,3,2,3,1,90,10,20,2,0,451,1,2,1,0,1,1,0,0,1,1.1841626812882,3,0
1364,341,4,1,32.5,1,3,3,4,3,1,0,2,3,2,6,7,1,10,40,0,0,0,2,1250,0,4,2,3,1,90,10,20,2,0,451,1,2,1,0,1,1,0,0,1,1.1841626812882,3,0
1365,342,1,0,32.5,15.5,3,4,4,4,1,1,2,5,2,4,10,1,50,90,0,0,0,2,2750,1,1,2,5,2,90,80,160,2,0,262,2,2,2,1,1,1,0,1,2,0.69342624628019,2,1
1366,342,2,0,32.5,15.5,3,4,4,4,1,1,2,5,2,4,10,2.5,5,10,0,0,0,2,2750,1,2,2,5,2,90,80,160,2,0,262,2,2,2,1,1,1,0,1,2,0.69342624628019,2,1
1367,342,3,0,32.5,15.5,3,4,4,4,1,1,2,5,2,4,10,2.5,5,90,0,0,0,2,2750,1,3,2,5,2,90,80,160,2,0,262,2,2,2,1,1,1,0,1,2,0.69342624628019,2,1
1368,342,4,0,32.5,15.5,3,4,4,4,1,1,2,5,2,4,10,0.5,50,10,0,0,0,2,2750,1,4,2,5,2,90,80,160,2,0,262,2,2,2,1,1,1,0,1,2,0.69342624628019,2,1
1369,343,1,0,63,15.5,1,3,4,5,1,0,1,4,1,4,10,5,5,10,0,0,0,1,750,0,1,1,4,2,40,90,180,2,0,482,1,1,1,0,1,1,0,1,2,1.16632589158267,2,0
1370,343,2,0,63,15.5,1,3,4,5,1,0,1,4,1,4,10,0.5,10,10,0,0,0,2,750,0,2,1,4,2,40,90,180,2,0,482,1,1,1,0,1,1,0,1,2,1.16632589158267,2,0
1371,343,3,0,63,15.5,1,3,4,5,1,0,1,4,1,4,10,5,10,90,0,0,0,1,750,0,3,1,4,2,40,90,180,2,0,482,1,1,1,0,1,1,0,1,2,1.16632589158267,2,0
1372,343,4,0,63,15.5,1,3,4,5,1,0,1,4,1,4,10,1,10,40,0,0,0,2,750,0,4,1,4,2,40,90,180,2,0,482,1,1,1,0,1,1,0,1,2,1.16632589158267,2,0
1373,344,1,1,47.5,35,1,3,4,4,2,0,2,3,1,6,10,1,50,90,0,0,0,1,2750,1,1,2,3,1,40,5,10,2,1,510,1,2,2,1,1,1,0,0,1,1.27411922487452,2,1
1374,344,2,1,47.5,35,1,3,4,4,2,0,2,3,1,6,10,2.5,5,10,0,0,0,1,2750,1,2,2,3,1,40,5,10,2,1,510,1,2,2,1,1,1,0,0,1,1.27411922487452,2,1
1375,344,3,1,47.5,35,1,3,4,4,2,0,2,3,1,6,10,1,5,10,0,0,0,1,2750,1,3,2,3,1,40,5,10,2,1,510,1,2,2,1,1,1,0,0,1,1.27411922487452,2,1
1376,344,4,1,47.5,35,1,3,4,4,2,0,2,3,1,6,10,2.5,50,10,0,0,0,1,2750,1,4,2,3,1,40,5,10,2,1,510,1,2,2,1,1,1,0,0,1,1.27411922487452,2,1
1377,345,1,1,47.5,1,3,5,3,3,0,2,1,2,3,5,3,5,5,10,0,0,0,1,5000,1,1,1,2,1,20,90,180,2,0,376,0,2,2,1,1,1,0,0,0,0.0154099993108199,3,1
1378,345,2,1,47.5,1,3,5,3,3,0,2,1,2,3,5,3,0.5,5,40,0,0,0,1,5000,1,2,1,2,1,20,90,180,2,0,376,0,2,2,1,1,1,0,0,0,0.0154099993108199,3,1
1379,345,3,1,47.5,1,3,5,3,3,0,2,1,2,3,5,3,1,5,10,0,0,0,1,5000,1,3,1,2,1,20,90,180,2,0,376,0,2,2,1,1,1,0,0,0,0.0154099993108199,3,1
1380,345,4,1,47.5,1,3,5,3,3,0,2,1,2,3,5,3,5,5,10,0,0,0,1,5000,1,4,1,2,1,20,90,180,2,0,376,0,2,2,1,1,1,0,0,0,0.0154099993108199,3,1
1381,346,1,1,47.5,35,2,3,4,3,0,0,0,2,3,6,4,5,50,40,0,0,0,1,1250,1,1,0,2,2,40,90,45,1,1,430,0,0,0,0,1,1,0,0,0,2.22717485846025,4,1
1382,346,2,1,47.5,35,2,3,4,3,0,0,0,2,3,6,4,2.5,5,40,0,0,0,1,1250,1,2,0,2,2,40,90,45,1,1,430,0,0,0,0,1,1,0,0,0,2.22717485846025,4,1
1383,346,3,1,47.5,35,2,3,4,3,0,0,0,2,3,6,4,1,5,10,0,0,0,1,1250,1,3,0,2,2,40,90,45,1,1,430,0,0,0,0,1,1,0,0,0,2.22717485846025,4,1
1384,346,4,1,47.5,35,2,3,4,3,0,0,0,2,3,6,4,2.5,50,10,0,0,0,1,1250,1,4,0,2,2,40,90,45,1,1,430,0,0,0,0,1,1,0,0,0,2.22717485846025,4,1
1385,347,1,1,32.5,6.5,2,3,3,2,0,0,0,2,2,6,9,1,50,90,0,0,0,2,1250,1,1,0,2,2,10,60,30,1,1,229,1,1,1,0,1,1,0,0,0,0.783676406620436,3,1
1386,347,2,1,32.5,6.5,2,3,3,2,0,0,0,2,2,6,9,0.5,5,40,0,0,0,1,1250,1,2,0,2,2,10,60,30,1,1,229,1,1,1,0,1,1,0,0,0,0.783676406620436,3,1
